game_lineups_id,date,game_id,player_id,club_id,player_name,type,position,number,team_captain
423069c452a16518cce0a4fe56d976eb,2015-05-23,2460923,2219,27,Philipp Lahm,starting_lineup,Central Midfield,21,1
556acb2eb503d1e17a2e55784f153d8e,2015-05-23,2460923,2514,27,Bastian Schweinsteiger,starting_lineup,Central Midfield,31,0
1eebde28ac5f2b52ec336b9796a67c35,2015-05-23,2460924,26,16,Roman Weidenfeller,starting_lineup,Goalkeeper,1,0
1d12c7794fc3206b826bbce81024cf83,2015-05-23,2460924,410,16,Sebastian Kehl,starting_lineup,Defensive Midfield,5,1
0f1902731884583c4912c0e56b3bac5b,2015-05-23,2460925,837,18,Thorben Marx,substitutes,Defensive Midfield,14,0
33299c9801e447fc8909123a8ba2aa39,2015-05-23,2460925,1791,167,Halil Altıntop,starting_lineup,Centre-Forward,7,0
008444e99e1e0480ad1f60e6744cd76c,2015-05-23,2460925,1986,167,Markus Feulner,starting_lineup,Right-Back,8,0
65e5e487d31053c55316b0f7537afb15,2015-05-23,2460927,1586,42,Christian Schulz,starting_lineup,Centre-Back,19,0
c96919a1406d806418c6249b5927e4c6,2015-05-23,2460927,1662,60,Sascha Riether,substitutes,Right-Back,22,0
f8a14df6aad2f15594bf3c1e9cbcff1a,2015-05-23,2460927,2950,42,Robert Almer,substitutes,Goalkeeper,39,0
7d4d430a979ec0600cf292daf7529fa7,2015-05-23,2460927,3114,42,Jan Schlaudraff,substitutes,Second Striker,13,0
cf8c8c0adb661f961ec0a644d0090040,2015-05-23,2460928,691,15,Simon Rolfes,substitutes,Defensive Midfield,6,0
f45096f576a1efbb5afe55281a80e6a8,2015-05-23,2460928,2050,24,Nelson Valdez,substitutes,Left Winger,11,0
5d2927f2b77965b11be0f11321c717a3,2015-05-23,2460928,2767,24,Alexander Madlung,starting_lineup,Centre-Back,17,0
6c5b2d6abff18cd1d1d31050750e8991,2015-05-23,2460929,1726,41,Heiko Westermann,starting_lineup,Right-Back,4,0
62c07cd33634f35d1bed72af9dbc4867,2015-05-23,2460929,1784,41,René Adler,starting_lineup,Goalkeeper,15,0
8fb118525d4e02700a45762d6c968a8b,2015-05-23,2460930,1126,3,Matthias Lehmann,starting_lineup,Central Midfield,33,0
4be447d0236acb6ebfb5c58aad1db921,2015-05-23,2460931,2201,127,Lukas Kruse,starting_lineup,Goalkeeper,1,0
f5808dea654ebbd420995d49347a1c89,2015-05-23,2460931,2453,127,Mahir Saglik,substitutes,Centre-Forward,10,0
644bbb9c09a12bc4b4d93416da987ce8,2014-08-31,2469933,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
cfb4d65ad85806dd8341201123fa18e5,2014-08-29,2469935,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
a47891fc2abb6d2500f336c5fdaea0b3,2014-08-30,2469936,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
8f0f58ef4b5b18fefa371844999a5184,2014-08-30,2469936,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
848bc4179505e4a5eba749afe83bd0cc,2014-09-13,2469943,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
6fcd28b00d279aaee045f40437267630,2014-09-13,2469943,933,2293,Uğur İnceman,substitutes,Central Midfield,80,0
dbbfbc8c84332e98ee678557811470b4,2014-09-14,2469944,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
ebabb7e6881a34ac6f6c2e8ea1cada25,2014-09-15,2469947,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
388a8ba4dc36de102427e8121743de92,2014-09-21,2469950,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
3b5a36cc1e36af00067199b92387ac84,2014-09-20,2469953,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
ff5d355a1f3194902b05e0b1b0ac0db1,2014-09-21,2469954,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
d98e85a524b8cd80c0e7e469f165808e,2014-09-28,2469958,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
ee85e7e345b5aeb813db86f0d0861c5b,2014-09-29,2469959,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
1c920fb9037dab193b5fe665d86ef5d5,2014-09-26,2469961,1792,141,Hamit Altıntop,substitutes,Right Midfield,4,0
f8f8dc80f1fc159c29f19f34eda8cc39,2014-09-28,2469962,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
181084f4882e2c86e30ded2cb62e6524,2014-10-04,2469969,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
93bf005bf1c9103ad8aef4553611800d,2014-10-04,2469971,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
1811844976b97003f221cca263af894b,2014-10-04,2469971,933,2293,Uğur İnceman,substitutes,Central Midfield,80,0
5b9f454db1557a0db527a9b21db04835,2014-10-04,2469972,1792,141,Hamit Altıntop,substitutes,Right Midfield,4,0
27f1e6e7dfe4426dcafaa5200bda4499,2014-10-18,2469976,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
e96bbbe778b272dec44760bcc20805ae,2014-10-18,2469979,1792,141,Hamit Altıntop,substitutes,Central Midfield,4,0
a866f2ea933fda104374a9a484f6e9d5,2014-10-18,2469980,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
2f76b8223449906af71f58bde19a5e65,2014-10-18,2469980,933,2293,Uğur İnceman,substitutes,Central Midfield,80,0
3e2502491fe9b10c93473595b09c7feb,2014-10-19,2469981,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
a0253888aea854ac454f7e39d903ae63,2014-10-26,2469987,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
c3b6e3963259756d8341228205cccde7,2014-10-24,2469991,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
594cac7c0754ea869faee256d498e95c,2014-10-24,2469992,597,2293,Aleksandr Hleb,substitutes,Central Midfield,10,0
fbf18631ccb84df7f091592aa940e1b3,2014-10-24,2469992,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
03cc7a3942a792e04f32650b522b16aa,2014-11-03,2469995,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
a4cea3edb24becc2e4a2e6459ba4810e,2014-11-03,2469995,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
3ef7166f79cb13968bf4744d1af3adbd,2014-10-31,2469997,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
38609059d88f3070b90bf12945cd2978,2014-11-01,2469998,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
bf2be3102926f430cb1c5de7958d2e07,2014-11-02,2469999,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
9b82c8debb14c993c2687a538824eafa,2014-11-07,2470004,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
f7b68b77fb98e4893e9971a3d848c0ef,2014-11-07,2470004,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
27541c402f55e11730fa9b661710863b,2014-11-09,2470009,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
081f6a6a711764bac419e48c5ef73194,2014-11-09,2470009,933,2293,Uğur İnceman,substitutes,Central Midfield,80,0
5512f04420a95853b70995bd82eb38d0,2014-11-08,2470010,1792,141,Hamit Altıntop,starting_lineup,Right Midfield,4,0
63aa0550288c678520abdb4d9aebe8a0,2014-11-23,2470016,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
2e216d19eea740b4bb222593d479cdc0,2014-11-23,2470016,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
f352fe137971eec653f7500cf7304b23,2014-11-23,2470016,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
d98f5928936578d732378904e677cb7f,2014-11-22,2470017,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
80a3e832f5032e5758a16580928a7781,2014-11-29,2470021,1792,141,Hamit Altıntop,starting_lineup,Right Midfield,4,0
d2e3a00259f3b374001ee0e2906a8e9a,2014-11-28,2470027,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
ab5990e301c5f38241aa766e96743f9f,2014-11-28,2470027,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
f46ef8b69b53ecf25afe36d7a7329552,2014-11-28,2470027,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
5a3b44e486334a696428b62a8b9df33c,2014-12-06,2470032,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
921ff7de39b0ec06646d823b03bba110,2014-12-06,2470034,1792,141,Hamit Altıntop,substitutes,Right Midfield,4,0
b6a8019ff73a78c223dcd21b61604547,2014-12-06,2470034,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
6d2f70d38090d0a3232644be1a43d24e,2014-12-06,2470035,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
b1701495d7098838d978db7899dae95e,2014-12-06,2470035,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
93a88bd6579156897e986d9da5993bc3,2014-12-13,2470043,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
f8153739bace9fe991f10fb5df1b04f8,2014-12-13,2470043,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
566d54b805f64e4d1bd2548702552080,2014-12-13,2470043,1792,141,Hamit Altıntop,substitutes,Right Midfield,4,0
f0f0deb6c627f65883702db7ceede0cb,2014-12-13,2470044,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
75c92acb55d5b44fb53ad049aa92366e,2014-12-14,2470045,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
96e7ec14fe44f62745d3eda373fedf86,2014-12-20,2470050,597,2293,Aleksandr Hleb,starting_lineup,Attacking Midfield,10,1
06013d4f6945f251058e1c1f40dedc4e,2014-12-20,2470050,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
f1f8051ab732ec19452ef6c4a33e7d99,2014-12-20,2470052,1792,141,Hamit Altıntop,substitutes,Right Midfield,4,0
6339252a7f8d2987fb106926b2a7f18f,2014-12-22,2470056,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
4c283f70928a90fef807e1b113802a73,2014-12-28,2470058,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
7830678e4c7b0faf1c1234de844bb815,2014-12-28,2470061,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
a64e98de86afe9149135772aa8cd041a,2014-12-28,2470062,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
9d2605f505afd7484cc448630f9ee648,2014-12-26,2470065,1792,141,Hamit Altıntop,starting_lineup,Right Midfield,4,0
3ed077b9a809f820f08d9af19cb819ca,2015-01-04,2470069,1792,141,Hamit Altıntop,substitutes,Central Midfield,4,0
2a28a22bc8016175cd3ccd9bf3672786,2015-01-04,2470073,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
d2fc9bc7e823f468a2364810d35c9080,2015-01-03,2470074,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
cd24dd777ebceeb13a5068845df0bbe0,2015-01-25,2470078,1792,141,Hamit Altıntop,substitutes,Right Midfield,4,0
f3dd107a9b28ed842330b8caffd6a51b,2015-01-23,2470079,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
2d8d25ce7248db75389a80922de02e55,2015-01-24,2470080,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
b53c08409470ff0c42ae063ea2beff0b,2015-01-31,2470086,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
e56873eaa4053477d8a60c252e1881a0,2015-02-01,2470089,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
8af7e875b8bd0b3d38de65c80210895c,2015-02-08,2470094,597,820,Aleksandr Hleb,substitutes,Attacking Midfield,13,0
b7964cfb9fd9c3c8b15b9b47f5e478bc,2015-02-08,2470096,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
5d51d1edf329f7cdd20a3ed0d223d79d,2015-02-07,2470097,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
7db9ec2ae1585e1b3adc63d42b9e26f1,2015-02-14,2470103,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
844813c089d4c264cb13f3dfd03c832d,2015-02-16,2470104,1792,141,Hamit Altıntop,substitutes,Right Midfield,4,0
0a01a5b3a918e9a2cd48044bbd737aea,2015-02-15,2470107,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
8c9f122b22d3a080ee148bf531152819,2015-02-16,2470110,597,820,Aleksandr Hleb,substitutes,Attacking Midfield,13,0
29021bb5036cefad8430c05d466fc56e,2015-02-20,2470239,933,2293,Uğur İnceman,starting_lineup,Defensive Midfield,80,0
c144fece3131b04fd414712b23c87010,2015-02-21,2470240,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
3bf445951c042e1999c07570bc5dd23a,2015-02-21,2470242,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
305767fc3d18d1b7df80f586e02539e3,2015-02-22,2470246,597,820,Aleksandr Hleb,substitutes,Attacking Midfield,13,0
629a03381062d64db57193d903d90d29,2015-03-01,2470250,2587,524,Elyasa Süme,starting_lineup,Right-Back,3,1
dd20750b860d810b874176b0a7dfe410,2015-02-28,2470252,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
6e6b3eae3f684b8d89b5309a26b54c6e,2015-02-27,2470253,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
e338274b13dca6ac492b68e674576ecd,2015-02-28,2470254,597,820,Aleksandr Hleb,substitutes,Attacking Midfield,13,0
d968f7a7855f83078b7882b5dd9fc63e,2015-03-08,2470257,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
a3dabac1b6869d520354f3c25f4d7655,2015-03-08,2470260,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
aa330e98ad1770f865e62f5b376f1abc,2015-03-08,2470261,933,2293,Uğur İnceman,starting_lineup,Defensive Midfield,80,0
6453e982c81a4ae92c02cdc5dc63191b,2015-03-07,2470265,597,820,Aleksandr Hleb,starting_lineup,Attacking Midfield,13,0
de088b85059a6f63f04b289c7517e564,2015-03-14,2470266,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
a8f8b7ed833a4012cb7c68d2c28eda24,2015-03-16,2470268,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
e42b29e4469f655577d78c854925d95a,2015-03-15,2470269,597,820,Aleksandr Hleb,starting_lineup,Attacking Midfield,13,0
4f19776f4b560599ff779b06c1b9dd4b,2015-03-13,2470273,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
68867654b436b731b8933adf08aae76c,2015-03-20,2470276,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
082c00388177da8e7a60b11382429a34,2015-03-21,2470278,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
fc1cf97291b672153a3074fe74870fa2,2015-03-21,2470280,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
19207d6a44b7a0ee54d6ce2e5baa3aee,2015-03-22,2470283,597,820,Aleksandr Hleb,starting_lineup,Attacking Midfield,13,0
494877c9009dee288a3a0e4318b220b7,2015-04-05,2470285,1896,19771,Ahmet Cebe,substitutes,Right-Back,20,0
0f003256ee10f6a48c41d542850e42b6,2015-04-05,2470285,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
7fdb0be4b5a497b54c3f53237fc1ed27,2015-04-04,2470286,597,820,Aleksandr Hleb,starting_lineup,Attacking Midfield,13,0
3fd884332186febf564af0ce08d91850,2015-04-05,2470290,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,1
2131738ad9c416cba6238f1d81385db1,2015-04-05,2470291,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
a7d94fda7bd35ba461f04076842089fe,2015-04-18,2470294,597,820,Aleksandr Hleb,starting_lineup,Attacking Midfield,13,0
e9373342c26e72ba3e816f369ce72b40,2015-04-19,2470296,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
47823a825aa13dbe649206a36fa469fc,2015-04-17,2470297,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,1
f9fb36fbd071d45d0c05f208d89145c3,2015-04-17,2470297,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
b0d3a9c21216cb33c14e280e051d3d48,2015-04-26,2470302,2587,524,Elyasa Süme,starting_lineup,Centre-Back,3,1
b74feaaddb90050753bbca1d2fbe0258,2015-04-26,2470303,597,820,Aleksandr Hleb,substitutes,Attacking Midfield,13,0
33f7709c20630020d84c2685a1566bda,2015-05-03,2470313,597,820,Aleksandr Hleb,substitutes,Attacking Midfield,13,0
a523ed567704785d0775ca915c2f6ae2,2015-05-04,2470315,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
dded0b1d4625c9f7be9e471389edd559,2015-05-08,2470324,933,2293,Uğur İnceman,substitutes,Central Midfield,80,0
64bbf992ec9441909a2c14c9663c652e,2015-05-09,2470325,597,820,Aleksandr Hleb,starting_lineup,Attacking Midfield,13,0
967d929451953681ead025da6a05252d,2015-05-09,2470325,1896,19771,Ahmet Cebe,substitutes,Right Midfield,20,0
b43424e95737bcd87b91ee8b4bf69981,2015-05-12,2470331,597,820,Aleksandr Hleb,starting_lineup,Attacking Midfield,13,0
83fbf3fa23e2f4f33a0e7ede7a0215c8,2015-05-12,2470331,933,2293,Uğur İnceman,starting_lineup,Central Midfield,80,0
ed4ec16dfc01c378211cb30a8c27f762,2015-05-14,2470332,1896,19771,Ahmet Cebe,substitutes,Right-Back,20,0
0f424788075d298ad2e82654d0945e2b,2015-05-18,2470339,1896,19771,Ahmet Cebe,substitutes,Right-Back,20,0
5f82ff685cfeedc9a6bc82939e143279,2015-05-16,2470346,597,820,Aleksandr Hleb,starting_lineup,Attacking Midfield,13,0
345e02e13bb544000697ce7b8889024f,2015-05-16,2470346,1792,141,Hamit Altıntop,substitutes,Central Midfield,4,0
70631d6a8a79b502f69f19dc7ace5592,2015-05-25,2470348,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,0
817b92abe1b74bc10bb841820fa9d036,2015-05-22,2470349,597,820,Aleksandr Hleb,substitutes,Attacking Midfield,13,0
30c7ad513cc17a10549642c9fa8be002,2015-05-24,2470350,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
ef6722213e3b6e9a4c7c91c55d7abb3e,2015-05-30,2470359,1792,141,Hamit Altıntop,starting_lineup,Central Midfield,4,0
dc8d19b06c653a879de2969e889fb61a,2015-05-29,2470361,1896,19771,Ahmet Cebe,starting_lineup,Right-Back,20,1
4aea8c37f9e2ef11f3dffe85651383b5,2014-08-13,2473697,80,27,Tom Starke,substitutes,Goalkeeper,22,0
5b555d732647b155c2cbced5b756bb5f,2014-08-13,2473697,410,16,Sebastian Kehl,starting_lineup,Defensive Midfield,5,1
29dfb473305d9757976f40178e5296d2,2014-08-13,2473697,532,27,Claudio Pizarro,substitutes,Centre-Forward,14,0
99fdf0312194927e8c7fe11cf8ab9594,2014-08-13,2473697,2150,16,Oliver Kirch,starting_lineup,Defensive Midfield,21,0
6b2305520714fc2d9dc5c08a1eeed66f,2014-08-13,2473697,2219,27,Philipp Lahm,substitutes,Defensive Midfield,21,0
126da658eba395458682e769f5bb1b07,2014-08-24,2475181,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
e92f4ff90651e40c31a5f2e006cdbd6d,2014-08-23,2475187,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
4718f6bea003ca2f92c1b31aa5b40764,2014-08-29,2475190,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
a0814d9bd21bffe32e9ba37ffb1f1be3,2014-09-13,2475209,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
005f38faee2509a4fd174a33af2edc8d,2014-09-13,2475209,2923,3368,Andreas Ivanschitz,substitutes,Attacking Midfield,21,0
3393fb64cf9dfbc1092e352697cafdc6,2014-09-20,2475210,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
373e413f853ecdbb430f7a383860ffa8,2014-09-21,2475219,2923,3368,Andreas Ivanschitz,substitutes,Attacking Midfield,21,0
ded163d13180063aa1c225d4cf53ee3a,2014-09-24,2475228,2923,3368,Andreas Ivanschitz,substitutes,Attacking Midfield,21,0
68fd798e85670acf168be55d516504bd,2014-09-28,2475230,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
521ae4cc685bce3d3884e2cb2b1c8fe7,2014-09-27,2475238,2923,3368,Andreas Ivanschitz,starting_lineup,Left Winger,21,0
a96c1e4ea73bdf0e1677c3ca770f3343,2014-10-04,2475249,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
8436c04e22ab84e9044610a1667af853,2014-10-24,2475266,2923,3368,Andreas Ivanschitz,starting_lineup,Attacking Midfield,21,0
c43bffe7d89e4633ab6731ab7cb4952f,2014-10-26,2475269,215,1084,Roque Santa Cruz,substitutes,Centre-Forward,9,0
ce55aa7091ba018eb931527e0d0483b1,2014-11-02,2475276,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
d00433f47232277333c4c1b7a86a204a,2014-11-09,2475285,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
0e8356ea3803e0c72f548c42f0826075,2014-11-22,2475290,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
a20144476c56f30ade04fefeac923357,2014-11-23,2475295,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
d0bc61fb5541b40a26c512162befb3ba,2014-11-29,2475304,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
567c9458f8e9278a0c70be674abd391d,2014-11-29,2475309,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
da0406e4f066569ab496500c8bcda7cd,2014-12-06,2475310,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
782f49a764ab108c5f58378bb4abe07f,2014-12-08,2475314,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
c0efdc7c1748648774be684440dd93b3,2014-12-13,2475323,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
edd3dd7a21a72949b0846c1bac7c2953,2014-12-13,2475329,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
473bbd4c8dcdeedb29b91cdb35dd2063,2014-12-21,2475330,215,1084,Roque Santa Cruz,starting_lineup,Centre-Forward,9,0
fb274d70e81df2899760c41ecdde6356,2014-12-20,2475333,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
ad561b1e1ef7700443f8d2aaaf933129,2015-01-03,2475342,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
c531e5de84b92e02a7aebeb1b560bb65,2015-01-09,2475352,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
794fbc3cd774d750a33c444a18a92d04,2015-01-18,2475361,2923,3368,Andreas Ivanschitz,substitutes,Attacking Midfield,21,0
9e898c7427d536df0de9738a5584bbb4,2015-01-24,2475371,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
4380bb4ca15d721eb104574c6aaa9095,2015-02-01,2475389,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
35bb34b725604b8cce6c75d2b0a75364,2015-04-04,2475466,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
b32beb52b7868a4d18f789a88dd685ba,2015-04-13,2475485,2923,3368,Andreas Ivanschitz,starting_lineup,Left Midfield,21,0
324266a7b823940315cdd7b46c5d7375,2015-05-10,2475532,2923,3368,Andreas Ivanschitz,substitutes,Attacking Midfield,21,0
b45316e1fe28e6d9fafa0c5667077cde,2014-07-30,2478430,2874,265,Mladen Petric,starting_lineup,Right Winger,33,0
a4986851a49a6a9cc19c733d9a696037,2014-08-05,2478444,2874,265,Mladen Petric,starting_lineup,Centre-Forward,33,0
a7dd1edc6f7b0213ddac20b466a97024,2014-08-23,2478480,3160,631,John Terry,starting_lineup,Centre-Back,26,1
04ba2678659bc1f38e807b083d3dbc58,2014-08-23,2478480,3296,1003,Paul Konchesky,starting_lineup,Left-Back,3,0
0192cba43467cdb009bcf43468f3fa3a,2014-08-23,2478481,1368,379,Guy Demel,substitutes,Right-Back,20,0
f705d9d12b5b567421a23c2277f068f3,2014-08-23,2478481,3179,379,Carlton Cole,starting_lineup,Centre-Forward,24,0
2cc2f3f7ee5ddbd5902fd44746e0d086,2014-08-23,2478484,132,11,Tomas Rosicky,substitutes,Attacking Midfield,7,0
e154b2208005e9573655fe6f1bc676ff,2014-08-23,2478484,3291,29,Gareth Barry,starting_lineup,Defensive Midfield,18,0
7e6f52d46b6714cd3b6f73e22fa9342d,2014-08-23,2478484,3356,29,Sylvain Distin,starting_lineup,Centre-Back,15,0
04024d64dac06a296ceee066e6f83725,2014-08-24,2478486,3235,1039,Rio Ferdinand,starting_lineup,Centre-Back,5,0
972b56d489b2bbff3866074d3c03c4ee,2014-08-24,2478486,3292,1039,Joey Barton,starting_lineup,Defensive Midfield,8,1
883c1473ef2108aa0779ede6c49f5b29,2014-08-24,2478487,3332,985,Wayne Rooney,starting_lineup,Centre-Forward,10,1
0853a6462041bc155f5404df25136f4d,2014-08-24,2478487,3405,289,Wes Brown,starting_lineup,Centre-Back,5,0
c95812870ec16937f2ee490ec8dc0b02,2014-08-25,2478488,2963,281,Martín Demichelis,starting_lineup,Centre-Back,26,0
21dc9073d29f0512a399c0a138c4741a,2014-08-25,2478488,3109,31,Steven Gerrard,starting_lineup,Defensive Midfield,8,1
0505644de3816866ae8357487a95642c,2014-08-25,2478488,3202,31,Kolo Touré,substitutes,Centre-Back,4,0
5ae9d87d1a9f0b95cf5d2d0db6fa2d55,2014-08-25,2478488,3333,281,James Milner,substitutes,Central Midfield,7,0
b009cbf446c7f3b237c6f266e187cbf7,2014-08-30,2478590,2865,506,Stephan Lichtsteiner,starting_lineup,Right Midfield,26,0
2b53d5811aedde40336d25049add3fff,2014-08-31,2478592,10,398,Miroslav Klose,starting_lineup,Centre-Forward,11,0
649c504a273c61b606f7447d16dd9a34,2014-08-30,2478594,3182,12,Ashley Cole,starting_lineup,Left-Back,3,0
a2f864baf1386bce1ce6524355c20dd0,2014-09-13,2478599,3182,12,Ashley Cole,starting_lineup,Left-Back,3,0
2a4d8daec247613ab2d78e74a5ef9f77,2014-09-13,2478603,2865,506,Stephan Lichtsteiner,starting_lineup,Right Midfield,26,0
27da2aba9262077f9c7345a684452643,2014-09-14,2478604,10,398,Miroslav Klose,substitutes,Centre-Forward,11,0
658e48e1be07cc3bef4a14577afc8bcf,2014-09-20,2478612,2865,506,Stephan Lichtsteiner,starting_lineup,Right Midfield,26,0
e8505a6e12c0cf4ea0c12753bdb83dda,2014-09-21,2478614,3182,12,Ashley Cole,starting_lineup,Left-Back,3,0
530bd0405e9bf99222ae2bde2047c57e,2014-09-24,2478623,2865,506,Stephan Lichtsteiner,starting_lineup,Right Midfield,26,0
abfed1546256a9f23f0d4e417222e1ac,2014-09-25,2478624,10,398,Miroslav Klose,starting_lineup,Centre-Forward,11,0
106f57c5be36df784c75948a64ad4ae6,2014-09-27,2478628,2865,506,Stephan Lichtsteiner,starting_lineup,Right Midfield,26,0
20bd46a4c50bb3eb65897e94d0ff4984,2014-09-27,2478634,3182,12,Ashley Cole,starting_lineup,Left-Back,3,0
b9b7d630b43bd071a482fca03bf688d6,2014-10-05,2478641,2865,506,Stephan Lichtsteiner,starting_lineup,Right Midfield,26,0
