appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
2334931_3322,2334931,3322,903,903,2013-09-14,Ben Williams,SC1,0,0,0,0,90
2335042_3269,2335042,3269,370,370,2013-09-14,Calvin Zola,SC1,0,0,1,1,63
2341085_2623,2341085,2623,368,167,2013-09-14,Piotr Trochowski,ES1,0,0,0,0,32
2341100_277,2341100,277,3368,3368,2013-09-14,Sérgio da Silva Pinto,ES1,1,0,0,0,90
2341100_2923,2341100,2923,3368,3368,2013-09-14,Andreas Ivanschitz,ES1,0,0,0,0,45
2342447_3170,2342447,3170,1304,1304,2013-09-14,Simon Cziommer,NL1,0,0,0,0,15
2351928_1083,2351928,1083,128,128,2013-09-14,Julian de Guzmán,GR1,0,0,0,0,90
2359227_2865,2359227,2865,506,167,2013-09-14,Stephan Lichtsteiner,IT1,1,0,0,0,45
2359233_3366,2359233,3366,5,5,2013-09-14,Kaká,IT1,0,0,0,0,69
2321076_568,2321076,568,18,18,2013-09-15,Martin Stranzl,L1,0,0,0,0,90
2321079_1094,2321079,1094,4,4,2013-09-15,Emanuel Pogatetz,L1,0,0,0,0,90
2321079_1150,2321079,1150,4,4,2013-09-15,Raphael Schäfer,L1,0,0,0,0,90
2321079_1659,2321079,1659,23,23,2013-09-15,Dennis Kruppke,L1,0,0,0,0,3
2321079_1944,2321079,1944,23,23,2013-09-15,Deniz Dogan,L1,0,0,0,0,90
2321079_2386,2321079,2386,23,23,2013-09-15,Marjan Petkovic,L1,0,0,0,0,90
2321079_823,2321079,823,4,4,2013-09-15,Hanno Balitsch,L1,0,0,0,0,90
2329320_2703,2329320,2703,173,173,2013-09-15,Morten Skoubo,DK1,1,0,0,0,85
2329333_276,2329333,276,20100,20100,2013-09-15,Sladan Peric,DK1,0,0,0,0,28
2332010_1368,2332010,1368,379,1519,2013-09-15,Guy Demel,GB1,0,0,0,0,61
2346035_2148,2346035,2148,2293,2944,2013-09-15,Erdal Kilicaslan,TR1,0,0,0,0,90
2359228_10,2359228,10,398,398,2013-09-15,Miroslav Klose,IT1,0,0,0,0,90
2359234_2926,2359234,2926,1025,105,2013-09-15,György Garics,IT1,0,0,0,0,90
2332011_3109,2332011,3109,31,31,2013-09-16,Steven Gerrard,GB1,0,0,0,0,90
2332011_3202,2332011,3202,31,371,2013-09-16,Kolo Touré,GB1,0,0,0,0,21
2335105_1075,2335105,1075,121,121,2013-09-16,Andriy Voronin,RU1,0,0,3,0,78
2335105_3321,2335105,3321,121,3725,2013-09-16,Luke Wilkshire,RU1,0,0,0,0,90
2346039_2587,2346039,2587,10484,524,2013-09-16,Elyasa Süme,TR1,0,0,0,0,1
2351923_3201,2351923,3201,3060,265,2013-09-16,Stathis Tavlaridis,GR1,0,0,0,0,90
2367027_3235,2367027,3235,985,1039,2013-09-17,Rio Ferdinand,CL,0,0,0,0,90
2367027_3332,2367027,3332,985,985,2013-09-17,Wayne Rooney,CL,0,0,2,1,84
2367027_691,2367027,691,15,15,2013-09-17,Simon Rolfes,CL,0,0,1,0,90
2367030_1423,2367030,1423,190,855,2013-09-17,Lars Jacobsen,CL,0,0,0,0,90
2367030_2865,2367030,2865,506,167,2013-09-17,Stephan Lichtsteiner,CL,1,0,0,0,86
2367030_3098,2367030,3098,190,190,2013-09-17,Olof Mellberg,CL,1,0,0,0,90
2367033_2219,2367033,2219,27,27,2013-09-17,Philipp Lahm,CL,0,0,0,0,90
2367033_2514,2367033,2514,27,985,2013-09-17,Bastian Schweinsteiger,CL,0,0,0,0,19
2367033_532,2367033,532,27,86,2013-09-17,Claudio Pizarro,CL,0,0,0,0,15
2367034_3333,2367034,3333,281,1237,2013-09-17,James Milner,CL,0,0,0,0,23
2367093_598,2367093,598,33,24,2013-09-18,Timo Hildebrand,CL,0,0,0,0,90
2367094_3163,2367094,3163,631,281,2013-09-18,Frank Lampard,CL,0,0,0,1,76
2367094_3182,2367094,3182,631,12,2013-09-18,Ashley Cole,CL,0,0,0,0,90
2367096_26,2367096,26,16,16,2013-09-18,Roman Weidenfeller,CL,0,1,0,0,45
2367099_1443,2367099,1443,610,190,2013-09-18,Christian Poulsen,CL,0,0,0,0,90
2367221_1428,2367221,1428,60,60,2013-09-19,Mike Hanke,EL,0,0,0,1,79
2321082_1659,2321082,1659,23,23,2013-09-20,Dennis Kruppke,L1,0,0,0,0,7
2321082_1944,2321082,1944,23,23,2013-09-20,Deniz Dogan,L1,0,0,0,0,90
2321082_2386,2321082,2386,23,23,2013-09-20,Marjan Petkovic,L1,0,0,0,0,90
2321082_568,2321082,568,18,18,2013-09-20,Martin Stranzl,L1,0,0,0,0,90
2346049_1896,2346049,1896,19771,19771,2013-09-20,Ahmet Cebe,TR1,0,0,0,0,68
2346049_3059,2346049,3059,524,524,2013-09-20,Ekrem Dag,TR1,0,0,0,0,45
2321081_1321,2321081,1321,33,114,2013-09-21,Jermaine Jones,L1,0,0,0,0,90
2321081_2219,2321081,2219,27,27,2013-09-21,Philipp Lahm,L1,0,0,0,0,90
2321081_2514,2321081,2514,27,985,2013-09-21,Bastian Schweinsteiger,L1,0,0,1,0,78
2321081_532,2321081,532,27,86,2013-09-21,Claudio Pizarro,L1,0,0,1,0,9
2321081_598,2321081,598,33,24,2013-09-21,Timo Hildebrand,L1,0,0,0,0,90
2321084_1586,2321084,1586,42,42,2013-09-21,Christian Schulz,L1,0,0,0,0,1
2321084_1791,2321084,1791,167,167,2013-09-21,Halil Altintop,L1,0,0,0,0,90
2321085_1667,2321085,1667,82,162,2013-09-21,Diego Benaglio,L1,0,0,0,0,90
2321086_1094,2321086,1094,4,4,2013-09-21,Emanuel Pogatetz,L1,0,0,0,0,90
2321086_1150,2321086,1150,4,4,2013-09-21,Raphael Schäfer,L1,0,0,0,0,90
2321086_26,2321086,26,16,16,2013-09-21,Roman Weidenfeller,L1,0,0,0,0,90
2321088_1139,2321088,1139,39,39,2013-09-21,Nikolce Noveski,L1,0,0,0,0,90
2321088_3256,2321088,3256,15,15,2013-09-21,Roberto Hilbert,L1,0,0,0,0,90
2321088_691,2321088,691,15,15,2013-09-21,Simon Rolfes,L1,0,0,0,2,90
2321088_892,2321088,892,39,39,2013-09-21,Heinz Müller,L1,0,0,0,0,90
2321089_1277,2321089,1277,86,86,2013-09-21,Clemens Fritz,L1,1,0,0,1,90
2321089_1726,2321089,1726,41,610,2013-09-21,Heiko Westermann,L1,0,0,0,0,90
2321089_1784,2321089,1784,41,39,2013-09-21,René Adler,L1,0,0,0,0,90
2331981_2874,2331981,2874,379,265,2013-09-21,Mladen Petric,GB1,0,0,0,0,27
2331981_3291,2331981,3291,29,984,2013-09-21,Gareth Barry,GB1,0,0,0,0,90
2331981_3356,2331981,3356,29,989,2013-09-21,Sylvain Distin,GB1,0,0,0,0,90
2331991_3109,2331991,3109,31,31,2013-09-21,Steven Gerrard,GB1,0,0,0,0,90
2331991_3202,2331991,3202,31,371,2013-09-21,Kolo Touré,GB1,0,0,0,0,90
2331999_1662,2331999,1662,931,33,2013-09-21,Sascha Riether,GB1,0,0,0,0,90
2331999_3160,2331999,3160,631,631,2013-09-21,John Terry,GB1,0,0,0,1,90
2331999_3163,2331999,3163,631,281,2013-09-21,Frank Lampard,GB1,0,0,0,0,10
2331999_3182,2331999,3182,631,12,2013-09-21,Ashley Cole,GB1,0,0,0,0,90
2331999_3259,2331999,3259,931,931,2013-09-21,Damien Duff,GB1,0,0,0,0,64
2332003_3226,2332003,3226,984,984,2013-09-21,Nicolas Anelka,GB1,0,0,0,0,69
2334926_3322,2334926,3322,903,903,2013-09-21,Ben Williams,SC1,0,0,0,0,90
2334933_3269,2334933,3269,370,370,2013-09-21,Calvin Zola,SC1,0,0,0,0,67
2335111_1075,2335111,1075,121,121,2013-09-21,Andriy Voronin,RU1,0,0,0,0,89
2335111_1331,2335111,1331,121,533,2013-09-21,Kevin Kuranyi,RU1,0,0,0,0,1
2335111_3321,2335111,3321,121,3725,2013-09-21,Luke Wilkshire,RU1,1,0,0,0,90
2341092_2233,2341092,2233,3368,3368,2013-09-21,Christian Lell,ES1,1,0,0,0,90
2341092_277,2341092,277,3368,3368,2013-09-21,Sérgio da Silva Pinto,ES1,1,0,0,1,90
2341092_2923,2341092,2923,3368,3368,2013-09-21,Andreas Ivanschitz,ES1,1,0,0,0,81
2341194_215,2341194,215,1084,1084,2013-09-21,Roque Santa Cruz,ES1,0,0,0,0,24
2342340_3170,2342340,3170,1304,1304,2013-09-21,Simon Cziommer,NL1,0,0,0,0,8
2346043_2148,2346043,2148,2293,2944,2013-09-21,Erdal Kilicaslan,TR1,0,0,1,0,90
2346044_2587,2346044,2587,10484,524,2013-09-21,Elyasa Süme,TR1,0,0,0,0,90
2346046_755,2346046,755,589,589,2013-09-21,Deniz Baris,TR1,0,0,0,0,75
2346046_933,2346046,933,589,2293,2013-09-21,Ugur Inceman,TR1,1,0,0,1,33
2351920_3201,2351920,3201,3060,265,2013-09-21,Stathis Tavlaridis,GR1,1,0,0,0,90
2321083_1426,2321083,1426,79,79,2013-09-22,Cacau,L1,0,0,0,0,1
2321087_1428,2321087,1428,60,60,2013-09-22,Mike Hanke,L1,0,0,0,0,14
2321087_411,2321087,411,44,44,2013-09-22,Levan Kobiashvili,L1,0,0,0,0,70
2329344_1423,2329344,1423,190,855,2013-09-22,Lars Jacobsen,DK1,0,0,0,0,90
2329344_2703,2329344,2703,173,173,2013-09-22,Morten Skoubo,DK1,0,0,0,0,87
2329344_3098,2329344,3098,190,190,2013-09-22,Olof Mellberg,DK1,0,0,0,0,90
2332001_3235,2332001,3235,985,1039,2013-09-22,Rio Ferdinand,GB1,0,0,0,0,90
2332001_3332,2332001,3332,985,985,2013-09-22,Wayne Rooney,GB1,1,0,1,0,90
2332001_3333,2332001,3333,281,1237,2013-09-22,James Milner,GB1,0,0,0,0,19
2332006_3297,2332006,3297,603,603,2013-09-22,Craig Bellamy,GB1,0,0,0,0,77
2332019_2998,2332019,2998,512,1003,2013-09-22,Robert Huth,GB1,1,0,0,0,90
2332019_3195,2332019,3195,512,512,2013-09-22,Jermaine Pennant,GB1,0,0,0,0,15
2332019_3306,2332019,3306,512,1132,2013-09-22,Jonathan Walters,GB1,0,0,0,0,90
2346050_3132,2346050,3132,126,126,2013-09-22,Florin Cernat,TR1,0,0,1,0,60
2359236_2926,2359236,2926,1025,105,2013-09-22,György Garics,IT1,0,0,0,0,90
2359243_10,2359243,10,398,398,2013-09-22,Miroslav Klose,IT1,0,0,0,0,90
2351929_1083,2351929,1083,128,128,2013-09-23,Julian de Guzmán,GR1,0,0,0,0,90
2341195_215,2341195,215,1084,1084,2013-09-24,Roque Santa Cruz,ES1,0,0,0,1,17
2341207_2233,2341207,2233,3368,3368,2013-09-24,Christian Lell,ES1,0,0,0,0,90
2341207_277,2341207,277,3368,3368,2013-09-24,Sérgio da Silva Pinto,ES1,0,0,0,0,90
2341207_2923,2341207,2923,3368,3368,2013-09-24,Andreas Ivanschitz,ES1,0,0,0,0,56
2359246_2865,2359246,2865,506,167,2013-09-24,Stephan Lichtsteiner,IT1,0,0,0,0,26
2361067_1791,2361067,1791,167,167,2013-09-24,Halil Altintop,DFB,0,0,0,0,62
2361073_1667,2361073,1667,82,162,2013-09-24,Diego Benaglio,DFB,0,0,0,0,90
2361074_691,2361074,691,15,15,2013-09-24,Simon Rolfes,DFB,0,0,0,0,90
2361075_1726,2361075,1726,41,610,2013-09-24,Heiko Westermann,DFB,0,0,0,0,90
2361075_1784,2361075,1784,41,39,2013-09-24,René Adler,DFB,0,0,0,0,90
2361079_1139,2361079,1139,39,39,2013-09-24,Nikolce Noveski,DFB,0,0,0,0,90
2361079_1363,2361079,1363,39,33,2013-09-24,Christian Wetklo,DFB,0,0,0,0,90
2326895_1443,2326895,1443,610,190,2013-09-25,Christian Poulsen,NLP,0,0,0,0,80
2341190_2623,2341190,2623,368,167,2013-09-25,Piotr Trochowski,ES1,1,0,0,0,74
2359245_2926,2359245,2926,1025,105,2013-09-25,György Garics,IT1,0,0,0,0,90
2361070_1321,2361070,1321,33,114,2013-09-25,Jermaine Jones,DFB,0,0,0,0,90
2361070_258,2361070,258,33,33,2013-09-25,Gerald Asamoah,DFB,0,0,0,0,1
2361070_598,2361070,598,33,24,2013-09-25,Timo Hildebrand,DFB,0,0,0,0,90
2361076_2219,2361076,2219,27,27,2013-09-25,Philipp Lahm,DFB,0,0,0,0,90
2361076_2514,2361076,2514,27,985,2013-09-25,Bastian Schweinsteiger,DFB,0,0,0,0,68
2361076_3114,2361076,3114,42,42,2013-09-25,Jan Schlaudraff,DFB,0,0,0,0,45
2361076_532,2361076,532,27,86,2013-09-25,Claudio Pizarro,DFB,0,0,1,0,62
2361081_1381,2361081,1381,44,44,2013-09-25,Maik Franz,DFB,0,0,0,0,90
2361082_1426,2361082,1426,79,79,2013-09-25,Cacau,DFB,1,0,0,0,4
2361082_1428,2361082,1428,60,60,2013-09-25,Mike Hanke,DFB,0,0,1,0,70
2335128_1075,2335128,1075,121,121,2013-09-26,Andriy Voronin,RU1,0,0,0,0,45
2335128_1331,2335128,1331,121,533,2013-09-26,Kevin Kuranyi,RU1,2,0,0,0,13
2379323_3201,2379323,3201,3060,265,2013-09-26,Stathis Tavlaridis,GRP,0,0,0,0,90
2321113_1791,2321113,1791,167,167,2013-09-27,Halil Altintop,L1,0,0,0,0,76
2321113_568,2321113,568,18,18,2013-09-27,Martin Stranzl,L1,1,0,0,0,90
2329297_276,2329297,276,20100,20100,2013-09-27,Sladan Peric,DK1,0,0,0,0,17
2341184_215,2341184,215,1084,1084,2013-09-27,Roque Santa Cruz,ES1,0,0,1,0,90
2346054_1896,2346054,1896,19771,19771,2013-09-27,Ahmet Cebe,TR1,1,0,0,0,69
2321108_2150,2321108,2150,16,16,2013-09-28,Oliver Kirch,L1,0,0,0,0,45
2321108_26,2321108,26,16,16,2013-09-28,Roman Weidenfeller,L1,0,0,0,0,90
2321109_1667,2321109,1667,82,162,2013-09-28,Diego Benaglio,L1,0,0,0,0,90
2321109_2219,2321109,2219,27,27,2013-09-28,Philipp Lahm,L1,0,0,0,0,90
2321109_2514,2321109,2514,27,985,2013-09-28,Bastian Schweinsteiger,L1,1,0,0,0,62
2321110_3114,2321110,3114,42,42,2013-09-28,Jan Schlaudraff,L1,0,0,0,0,29
2321110_3256,2321110,3256,15,15,2013-09-28,Roberto Hilbert,L1,0,0,0,0,90
2321110_691,2321110,691,15,15,2013-09-28,Simon Rolfes,L1,0,0,1,0,90
2321112_1321,2321112,1321,33,114,2013-09-28,Jermaine Jones,L1,0,0,0,0,86
2321112_598,2321112,598,33,24,2013-09-28,Timo Hildebrand,L1,0,0,0,0,90
2321115_1726,2321115,1726,41,610,2013-09-28,Heiko Westermann,L1,0,0,0,0,90
2321115_1784,2321115,1784,41,39,2013-09-28,René Adler,L1,0,0,0,0,90
2321116_1139,2321116,1139,39,39,2013-09-28,Nikolce Noveski,L1,1,0,0,0,45
2321116_892,2321116,892,39,39,2013-09-28,Heinz Müller,L1,0,0,0,0,90
2329313_1423,2329313,1423,190,855,2013-09-28,Lars Jacobsen,DK1,0,0,0,0,90
2329313_3098,2329313,3098,190,190,2013-09-28,Olof Mellberg,DK1,0,0,0,0,66
2329725_3176,2329725,3176,2282,2282,2013-09-28,Eidur Gudjohnsen,BE1,0,0,0,0,13
2331971_1662,2331971,1662,931,33,2013-09-28,Sascha Riether,GB1,0,0,0,1,90
2331971_3297,2331971,3297,603,603,2013-09-28,Craig Bellamy,GB1,0,0,0,0,9
2331971_65,2331971,65,931,1091,2013-09-28,Dimitar Berbatov,GB1,1,0,0,0,90
2331973_3160,2331973,3160,631,631,2013-09-28,John Terry,GB1,0,0,1,0,90
2331973_3163,2331973,3163,631,281,2013-09-28,Frank Lampard,GB1,0,0,0,0,90
2331973_3182,2331973,3182,631,12,2013-09-28,Ashley Cole,GB1,0,0,0,0,90
2331978_3131,2331978,3131,873,873,2013-09-28,Kevin Phillips,GB1,0,0,0,0,17
2331979_3235,2331979,3235,985,1039,2013-09-28,Rio Ferdinand,GB1,0,0,0,0,90
2331979_3332,2331979,3332,985,985,2013-09-28,Wayne Rooney,GB1,0,0,1,0,90
2331982_3333,2331982,3333,281,1237,2013-09-28,James Milner,GB1,0,0,0,0,90
2331984_2874,2331984,2874,379,265,2013-09-28,Mladen Petric,GB1,0,0,0,0,31
2334938_3322,2334938,3322,903,903,2013-09-28,Ben Williams,SC1,0,0,0,0,90
2341167_2623,2341167,2623,368,167,2013-09-28,Piotr Trochowski,ES1,0,0,0,0,90
2342331_3170,2342331,3170,1304,1304,2013-09-28,Simon Cziommer,NL1,0,0,0,1,45
2342427_1443,2342427,1443,610,190,2013-09-28,Christian Poulsen,NL1,0,0,0,0,90
2346059_3132,2346059,3132,126,126,2013-09-28,Florin Cernat,TR1,0,0,0,0,45
2346060_3059,2346060,3059,524,524,2013-09-28,Ekrem Dag,TR1,0,0,0,0,90
2321111_1094,2321111,1094,4,4,2013-09-29,Emanuel Pogatetz,L1,0,0,0,0,90
2321111_1150,2321111,1150,4,4,2013-09-29,Raphael Schäfer,L1,0,0,0,0,90
2321111_1277,2321111,1277,86,86,2013-09-29,Clemens Fritz,L1,0,0,0,0,80
2321114_1426,2321114,1426,79,79,2013-09-29,Cacau,L1,0,0,0,0,3
2321114_1944,2321114,1944,23,23,2013-09-29,Deniz Dogan,L1,0,0,0,0,90
2321114_2386,2321114,2386,23,23,2013-09-29,Marjan Petkovic,L1,0,0,0,0,90
2329306_2703,2329306,2703,173,173,2013-09-29,Morten Skoubo,DK1,0,0,0,0,90
2331972_3109,2331972,3109,31,31,2013-09-29,Steven Gerrard,GB1,0,0,0,1,90
2331972_3202,2331972,3202,31,371,2013-09-29,Kolo Touré,GB1,0,0,0,0,90
2331985_2998,2331985,2998,512,1003,2013-09-29,Robert Huth,GB1,0,0,0,0,90
2331985_3195,2331985,3195,512,512,2013-09-29,Jermaine Pennant,GB1,0,0,0,0,45
2331985_3306,2331985,3306,512,1132,2013-09-29,Jonathan Walters,GB1,0,0,0,0,45
2335138_3321,2335138,3321,121,3725,2013-09-29,Luke Wilkshire,RU1,0,0,0,0,90
2341173_2233,2341173,2233,3368,3368,2013-09-29,Christian Lell,ES1,0,0,0,0,45
2341173_2923,2341173,2923,3368,3368,2013-09-29,Andreas Ivanschitz,ES1,0,0,0,0,15
2346053_2587,2346053,2587,10484,524,2013-09-29,Elyasa Süme,TR1,1,0,0,0,90
2346056_2148,2346056,2148,2293,2944,2013-09-29,Erdal Kilicaslan,TR1,0,0,0,0,90
2351911_1083,2351911,1083,128,128,2013-09-29,Julian de Guzmán,GR1,1,0,0,0,90
2359262_2926,2359262,2926,1025,105,2013-09-29,György Garics,IT1,0,0,0,0,90
2359264_2865,2359264,2865,506,167,2013-09-29,Stephan Lichtsteiner,IT1,0,0,0,0,90
2331983_3291,2331983,3291,29,984,2013-09-30,Gareth Barry,GB1,1,0,0,0,90
2331983_3356,2331983,3356,29,989,2013-09-30,Sylvain Distin,GB1,0,0,0,0,90
2334928_3269,2334928,3269,370,370,2013-09-30,Calvin Zola,SC1,1,0,0,0,63
2346058_3216,2346058,3216,589,589,2013-09-30,Milan Baros,TR1,0,0,0,0,2
2346058_933,2346058,933,589,2293,2013-09-30,Ugur Inceman,TR1,0,0,0,0,79
2351914_3201,2351914,3201,3060,265,2013-09-30,Stathis Tavlaridis,GR1,1,0,0,0,90
2367101_1443,2367101,1443,610,190,2013-10-01,Christian Poulsen,CL,0,0,0,0,90
2367103_598,2367103,598,33,24,2013-10-01,Timo Hildebrand,CL,0,0,0,0,90
2367104_3160,2367104,3160,631,631,2013-10-01,John Terry,CL,0,0,0,0,90
2367104_3163,2367104,3163,631,281,2013-10-01,Frank Lampard,CL,1,0,1,0,90
2367104_3182,2367104,3182,631,12,2013-10-01,Ashley Cole,CL,1,0,0,0,90
2367106_132,2367106,132,11,11,2013-10-01,Tomas Rosicky,CL,0,0,0,0,63
2367108_2219,2367108,2219,27,27,2013-10-02,Philipp Lahm,CL,0,0,0,0,90
2367108_2514,2367108,2514,27,985,2013-10-02,Bastian Schweinsteiger,CL,0,0,0,0,76
2367108_3333,2367108,3333,281,1237,2013-10-02,James Milner,CL,1,0,0,0,20
2367109_3406,2367109,3406,985,985,2013-10-02,Ryan Giggs,CL,0,0,0,0,24
2367110_3256,2367110,3256,15,15,2013-10-02,Roberto Hilbert,CL,0,0,0,0,90
2367110_691,2367110,691,15,15,2013-10-02,Simon Rolfes,CL,0,0,1,0,90
2367111_2865,2367111,2865,506,167,2013-10-02,Stephan Lichtsteiner,CL,0,0,0,0,45
2367112_1423,2367112,1423,190,855,2013-10-02,Lars Jacobsen,CL,0,0,0,0,90
2367112_3098,2367112,3098,190,190,2013-10-02,Olof Mellberg,CL,0,0,0,0,90
2367230_488,2367230,488,2288,2288,2013-10-03,Gerhard Tremmel,EL,0,0,0,0,90
2370873_1428,2370873,1428,60,60,2013-10-03,Mike Hanke,EL,0,0,0,0,90
2370873_2623,2370873,2623,368,167,2013-10-03,Piotr Trochowski,EL,0,0,0,0,55
2321121_1586,2321121,1586,42,42,2013-10-04,Christian Schulz,L1,0,0,1,0,90
2321121_3114,2321121,3114,42,42,2013-10-04,Jan Schlaudraff,L1,1,0,0,0,57
2330934_3266,2330934,3266,1158,1158,2013-10-04,Jérémie Aliadière,FR1,0,0,0,0,76
2341186_215,2341186,215,1084,1084,2013-10-04,Roque Santa Cruz,ES1,0,0,0,0,90
2321117_1791,2321117,1791,167,167,2013-10-05,Halil Altintop,L1,0,0,0,0,18
2321117_598,2321117,598,33,24,2013-10-05,Timo Hildebrand,L1,0,0,0,0,90
2321118_26,2321118,26,16,16,2013-10-05,Roman Weidenfeller,L1,0,0,0,0,90
2321118_568,2321118,568,18,18,2013-10-05,Martin Stranzl,L1,1,0,0,0,90
2321119_2219,2321119,2219,27,27,2013-10-05,Philipp Lahm,L1,0,0,0,0,90
2321119_2514,2321119,2514,27,985,2013-10-05,Bastian Schweinsteiger,L1,0,0,0,0,90
2321119_691,2321119,691,15,15,2013-10-05,Simon Rolfes,L1,0,0,0,0,90
2321120_1277,2321120,1277,86,86,2013-10-05,Clemens Fritz,L1,0,0,0,0,90
2321122_1659,2321122,1659,23,23,2013-10-05,Dennis Kruppke,L1,0,0,0,0,2
2321122_1667,2321122,1667,82,162,2013-10-05,Diego Benaglio,L1,0,0,0,0,90
2321122_1944,2321122,1944,23,23,2013-10-05,Deniz Dogan,L1,0,0,0,0,90
2321125_1139,2321125,1139,39,39,2013-10-05,Nikolce Noveski,L1,0,0,0,0,90
2321125_892,2321125,892,39,39,2013-10-05,Heinz Müller,L1,0,0,0,0,90
2331960_1662,2331960,1662,931,33,2013-10-05,Sascha Riether,GB1,0,0,0,0,90
2331960_2998,2331960,2998,512,1003,2013-10-05,Robert Huth,GB1,0,0,0,0,90
2331960_3259,2331960,3259,931,931,2013-10-05,Damien Duff,GB1,0,0,0,0,90
2331960_3306,2331960,3306,512,1132,2013-10-05,Jonathan Walters,GB1,1,0,0,0,84
2331960_65,2331960,65,931,1091,2013-10-05,Dimitar Berbatov,GB1,0,0,0,0,66
2331962_3109,2331962,3109,31,31,2013-10-05,Steven Gerrard,GB1,0,0,1,0,90
2331962_3202,2331962,3202,31,371,2013-10-05,Kolo Touré,GB1,0,0,0,0,90
2331970_3297,2331970,3297,603,603,2013-10-05,Craig Bellamy,GB1,0,0,0,0,24
2332103_3332,2332103,3332,985,985,2013-10-05,Wayne Rooney,GB1,1,0,0,0,90
2332118_3333,2332118,3333,281,1237,2013-10-05,James Milner,GB1,1,0,0,0,90
2332118_3356,2332118,3356,29,989,2013-10-05,Sylvain Distin,GB1,1,0,0,0,90
2341174_277,2341174,277,3368,3368,2013-10-05,Sérgio da Silva Pinto,ES1,0,0,0,0,2
2341174_2923,2341174,2923,3368,3368,2013-10-05,Andreas Ivanschitz,ES1,0,0,0,0,90
2342322_3170,2342322,3170,1304,1304,2013-10-05,Simon Cziommer,NL1,0,0,0,0,7
2346061_2148,2346061,2148,2293,2944,2013-10-05,Erdal Kilicaslan,TR1,1,0,0,0,90
2346064_3059,2346064,3059,524,524,2013-10-05,Ekrem Dag,TR1,0,0,0,0,90
2351947_3201,2351947,3201,3060,265,2013-10-05,Stathis Tavlaridis,GR1,1,0,0,0,90
2321123_1094,2321123,1094,4,4,2013-10-06,Emanuel Pogatetz,L1,1,0,0,0,90
2321123_1150,2321123,1150,4,4,2013-10-06,Raphael Schäfer,L1,0,0,0,0,90
2321123_1726,2321123,1726,41,610,2013-10-06,Heiko Westermann,L1,0,0,0,1,90
2321123_1784,2321123,1784,41,39,2013-10-06,René Adler,L1,0,0,0,0,90
2321123_1986,2321123,1986,4,167,2013-10-06,Markus Feulner,L1,0,0,0,0,24
2321124_1428,2321124,1428,60,60,2013-10-06,Mike Hanke,L1,0,0,0,0,20
2329300_2703,2329300,2703,173,173,2013-10-06,Morten Skoubo,DK1,0,0,0,0,14
2329326_1423,2329326,1423,190,855,2013-10-06,Lars Jacobsen,DK1,0,0,0,0,90
2329326_3098,2329326,3098,190,190,2013-10-06,Olof Mellberg,DK1,0,0,0,0,90
2332107_3160,2332107,3160,631,631,2013-10-06,John Terry,GB1,0,0,0,0,90
2332107_3163,2332107,3163,631,281,2013-10-06,Frank Lampard,GB1,0,0,0,0,90
2332107_3182,2332107,3182,631,12,2013-10-06,Ashley Cole,GB1,0,0,0,0,74
2332119_1368,2332119,1368,379,1519,2013-10-06,Guy Demel,GB1,0,0,0,0,90
2332120_132,2332120,132,11,11,2013-10-06,Tomas Rosicky,GB1,0,0,0,1,31
2332120_3226,2332120,3226,984,984,2013-10-06,Nicolas Anelka,GB1,0,0,0,0,69
2335150_1075,2335150,1075,121,121,2013-10-06,Andriy Voronin,RU1,0,0,0,1,76
2335150_3321,2335150,3321,121,3725,2013-10-06,Luke Wilkshire,RU1,0,0,0,0,90
2341176_2623,2341176,2623,368,167,2013-10-06,Piotr Trochowski,ES1,0,0,0,0,8
2342328_1443,2342328,1443,610,190,2013-10-06,Christian Poulsen,NL1,0,0,0,0,90
2346062_1896,2346062,1896,19771,19771,2013-10-06,Ahmet Cebe,TR1,0,0,0,0,75
2346063_2587,2346063,2587,10484,524,2013-10-06,Elyasa Süme,TR1,0,0,0,0,90
2346066_3132,2346066,3132,126,126,2013-10-06,Florin Cernat,TR1,0,0,0,0,73
2346066_3216,2346066,3216,589,589,2013-10-06,Milan Baros,TR1,1,0,1,0,45
2346066_933,2346066,933,589,2293,2013-10-06,Ugur Inceman,TR1,0,0,0,1,90
2351936_1083,2351936,1083,128,128,2013-10-06,Julian de Guzmán,GR1,0,0,0,0,45
2359265_2926,2359265,2926,1025,105,2013-10-06,György Garics,IT1,0,0,0,0,90
2335049_3322,2335049,3322,903,903,2013-10-07,Ben Williams,SC1,0,0,0,0,90
2369971_2726,2369971,2726,2990,2990,2013-10-12,Romuald Peiser,POCP,0,0,0,0,90
2321129_3256,2321129,3256,15,15,2013-10-18,Roberto Hilbert,L1,0,0,0,0,86
2321129_691,2321129,691,15,15,2013-10-18,Simon Rolfes,L1,0,0,0,0,90
2321126_1586,2321126,1586,42,42,2013-10-19,Christian Schulz,L1,0,0,0,0,90
2321126_26,2321126,26,16,16,2013-10-19,Roman Weidenfeller,L1,1,0,0,0,90
2321126_3114,2321126,3114,42,42,2013-10-19,Jan Schlaudraff,L1,0,0,0,0,13
2321127_1139,2321127,1139,39,39,2013-10-19,Nikolce Noveski,L1,0,0,0,0,90
2321127_1363,2321127,1363,39,33,2013-10-19,Christian Wetklo,L1,0,0,0,0,90
